Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 re-new '13  2013 : re-new: digital arts forum,N/A,http://re-new.org,"['arts', 'artificial intelligence', 'workshop', 'multimedia']","Oct 29, 2013 - Nov 1, 2013","Copenhagen, Denmark","Jun 15, 2013",,,
 SecureCOMM  2013 : 9th International Conference on Security and Privacy in Communication Networks,Security and Privacy in Communication Networks,http://securecomm.org/2013/show/home,[],"Sep 25, 2013 - Sep 27, 2013","Sydney, Australia","May 19, 2013","Jul 7, 2013","Jul 15, 2013",
 IABE  2013 : Research / Teaching Excellence in Business and Economics,N/A,http://www.iabe.com,"['business', 'economics', 'management', 'finance']","Jun 15, 2013 - Jun 17, 2013",Bangkok,"May 15, 2013",,,
" TelSaTech  2013 :  The 2013 Annual International Conference on  Advances Technology   in Telecommunication, Broadcasting, and Satellite",N/A,http://www.telsatech.org/,"['telecommunication', 'satellite', 'network', 'engineering']","Aug 2, 2013 - Aug 4, 2013",Jakarta,TBD,,,
  DARE  2013 : ECML-PKDD 2013 Workshop on Data Analytics for Renewable Energy Integration,N/A,http://dare.dnagroup.org,"['renewable energy', 'smart gird', 'data mining', 'machine learning']","Sep 27, 2013 - Sep 27, 2013","Prague, Czech Republic","Jul 5, 2013","Jul 19, 2013","Aug 2, 2013",
 PAMLA   2013 : Pacific Ancient and Modern Language Association,N/A,http://www.pamla.org/2013/topics/ew-gross-abjection-affect-and-bodily-fluids,"['literature', 'theory', 'interdisciplinary']","Nov 1, 2013 - Nov 3, 2013",San Diego,"Apr 15, 2013",,,
 ICIEMS   2013 : 2013 International Conference on Industrial Engineering and Management Science(ICIEMS 2013),N/A,http://www.iciems.org/,[],"Sep 28, 2013 - Sep 29, 2013","Shanghai,China","Jun 1, 2013","Jun 15, 2013","Jun 1, 2013",
 IALP  2013 : International Conference on Asian Language Processing 2013,International Conference on Asian Language Processing,http://www.colips.org/conference/ialp2013/index.html,['NLP'],"Aug 17, 2013 - Aug 19, 2013","Urumqi, China","May 10, 2013","Jun 5, 2013","Jun 15, 2013",
 ATMM  2013 : Audio Technologies for Music and Media International Conference,N/A,http://atmm-conference.org/,"['audio', 'sound', 'music', 'media']","Oct 31, 2013 - Nov 1, 2013","Ankara, Turkey","Jun 17, 2013","Jul 1, 2013","Aug 12, 2013",
 ICIIPKM  2013 :  2013 International Conference on Intelligent Information Processing and Knowledge Management,N/A,http://www.iciipkm.org/,[],"Jul 25, 2013 - Jul 26, 2013","Beijing,China","May 31, 2013","Jun 7, 2013","Jun 23, 2013",
" AI  2013 : AI 2013, Doctoral Consortium - Call for Participation ",N/A,http://ai2013.otago.ac.nz/,[],"Dec 2, 2013 - Dec 2, 2013","University of Otago, New Zealand","Sep 2, 2013","Oct 14, 2013",,
" SAH  2014 :  Deep History: Physiology, Cognitive Science, and Architecture (Society of Architectural Historians)",N/A,http://www.sah.org/conferences-and-programs,"['architecture', 'cognitive science', 'history', 'material culture']","Apr 9, 2014 - Apr 13, 2014","Austin, TX, USA","Jun 1, 2013",,,
" DMLCI@INCoS  2013 : Track on DATA MINING, MACHINE LEARNING AND COLLECTIVE INTELLIGENCE @ INCoS2013",N/A,http://voyager.ce.fit.ac.jp/conf/incos/2013/index.html,"['data mining', 'machine learning', 'collaborative systems']","Sep 9, 2013 - Sep 11, 2013","Xian, China","May 1, 2013","May 30, 2013","Jun 30, 2013",
 ICPADS  2013 : International Conference on Parallel and Distributed Systems,International Conference on Parallel and Distributed Systems,http://aces.snu.ac.kr/icpads13,"['parallel computing', 'distributed systems', 'architecture']","Dec 15, 2013 - Dec 18, 2013","Seoul, Korea","Jul 1, 2013","Sep 2, 2013","Oct 7, 2013",
 IntelCyberWF  2013 : INTELLIGENT METHODS FOR CYBERWARFARE,N/A,http://www.cyberWF.org,[],N/A,N/A,"Sep 15, 2013","Oct 30, 2013","Nov 30, 2013","May 15, 2013"
" SERVE  2013 : The Annual International Conference on  Management  and Technology   in Knowledge, Service, Tourism & Hospitality 2013 ",N/A,http://www.servicehospitality.org/,"['tourism', 'information system', 'knowledge managment', 'business']","Dec 14, 2013 - Dec 15, 2013",Jakarta,TBD,,,
 DAES-SANES  2013 : Self-Adaptive Networked Embedded Systems ,N/A,N/A,"['embedded systems', 'self-adaptive computing', 'design exploration', 'design automation']",N/A,N/A,"Sep 15, 2013","Nov 1, 2013","Dec 15, 2013",
 HILT  2013 : High Integrity Language Technology ACM SIGAda Annual,N/A,http://www.sigada.org/conf/hilt2013,['ada'],"Nov 10, 2013 - Nov 14, 2013","Pittsburgh, PA, USA","Jun 29, 2013",,,
 WOCN  2013 : Tenth International Conference on Wireless and Optical Communications Networks ,Wireless and Optical Communications Networks,http://www.wocn2013.org/,"['mobile communications and mobi', 'mobile planet', 'game theory and its applicatio', 'wireless communications and ne']","Jul 26, 2013 - Jul 28, 2013","Bhopal, MP, INDIA","Apr 12, 2013","Apr 30, 2013","Apr 12, 2013",
 BIOMS  2013 : 2013 IEEE Workshop on Biometric Measurements and Systems for Security and Medical Applications,N/A,http://bioms2013.di.unimi.it,['biometrics'],"Sep 9, 2013 - Sep 9, 2013","Napoli, Italy","May 15, 2013",,,
 DAB  2013 : 2nd International Workshop on Data and Artifact-Centric BPM,N/A,https://sites.google.com/site/dabworkshop2013,['databases'],"Aug 26, 2013 - Aug 26, 2013","Beijing, China","May 25, 2013",,,
 CFChap Sport Marketing  2013 : Strategies in Sports Marketing: Technologies and Emerging Trends,N/A,http://bit.ly/12lU1se,['sport marketing'],"Apr 30, 2013 - Apr 30, 2013",N/A,"Apr 30, 2013",,,
 ECCS  2013 : The 2013 European Conference on Complex Systems,N/A,http://www.covenant2013.com,[],"Sep 19, 2013 - Sep 19, 2013","Barcelona, Spain","May 17, 2013",,,
 CIER'14 -   2014 : Conférence Internationale des Energies Renouvelables (CIER'14),N/A,http://ipco-co.com/CIER'14.html,[],"Dec 19, 2014 - Dec 21, 2014","Monastir, Tunisia","Sep 30, 2014","Oct 20, 2014","Nov 30, 2014",
 IACSMS  2013 : International Annual Conference on Social Media and Society,N/A,http://socialmediaandsociety.com/,[],"Sep 14, 2013 - Sep 15, 2013","Dalhousie University, Halifax, Nova Scot","May 1, 2013","May 20, 2013",,
" TALE  2013 :  IEEE International Conference on Teaching, Assessment and Learning for Engineering",N/A,http://www.tale-conference.org/tale2013/,"['education', 'engineering', 'science', 'psychology']","Aug 26, 2013 - Aug 29, 2013",Bali,TBD,,,
 IWAI  2013 : International Workshop on Artificial Intelligence,N/A,http://conf-scoop.org/IWAI,"['artificial intelligence', 'computer science']","Sep 12, 2013 - Sep 14, 2013",Barcelona / SPAIN,"Jul 5, 2013","Jul 15, 2013","Jul 25, 2013",
 LML  2013 : Workshop on Languages for Data Mining and Machine Learning,N/A,http://dtai.cs.kuleuven.be/lml/,"['computer science', 'machine learning', 'artificial intelligence']","Sep 23, 2013 - Sep 23, 2013",Prague,"Jun 28, 2013","Jul 19, 2013","Aug 2, 2013",
 Britain and the British  2013 : Britain and the British in World Culture. Celebrating Benjamin Britten’s Centenary,N/A,http://artparking.org/en/research/conferences/britain/,"['musicology', 'literary studies', 'art history']","Oct 31, 2013 - Nov 1, 2013","Russia, St Petersburg","Jun 15, 2013","Jul 15, 2013","Sep 15, 2013",
 WMSWM  2013 : X Workshop de Manutencao de Software Moderna,N/A,http://sbqs.dcc.ufba.br/view/wmswm.php,[],"Jul 5, 2013 - Jul 5, 2013","Salvador, Brasil","May 17, 2013","Jun 2, 2013","Jun 9, 2013",
 HBU  2013 : Fourth Int. Workshop on Human Behavior Understanding,Human Behavior Unterstanding,http://www.cmpe.boun.edu.tr/hbu/2013,"['human computer interaction', 'pattern recognition', 'multimedia', 'arts']","Oct 22, 2013 - Oct 22, 2013",Barcelona - Spain,"Jul 5, 2013","Aug 2, 2013","Aug 16, 2013",
 IJNS  2013 : International Journal of Networks and Systems,N/A,http://warse.org/ijns.htm,"['networks', 'systems']",N/A,N/A,"May 20, 2013","May 25, 2013","May 25, 2013",
 ICICM  2013 : 2013 3rd International Conference on Communication and Management,N/A,http://www.icicm.org/,"['communications', 'wireless communications', 'management', 'network management']","Oct 12, 2013 - Oct 13, 2013","Paris, France","Jul 30, 2013","Aug 15, 2013","Aug 30, 2013",
 ICSII  2013 : 2013 the 2nd International Conference on Software and Intelligent Information,N/A,http://www.icsii.org/,"['software engineering', 'software', 'intelligent systems', 'information']","Oct 26, 2013 - Oct 27, 2013",Hong Kong,"Aug 10, 2013","Sep 5, 2013","Sep 20, 2013",
 ICGIP  2013 : 2013 5th International Conference on Graphic and Image Processing,N/A,http://www.icgip.org/,"['graphics', 'computer graphics', 'image processing', 'artificial intelligence']","Oct 26, 2013 - Oct 27, 2013",Hong Kong,"Aug 15, 2013","Sep 10, 2013","Sep 25, 2013",
 ICDLE   2013 : 2013 4th International Conference on Distance Learning and Education,N/A,http://www.icdle.org/,"['education', 'learning', 'e-learning ', 'management']","Oct 12, 2013 - Oct 13, 2013","Paris, France","Jul 25, 2013","Aug 15, 2013","Aug 30, 2013",
 ICCEE  2013 : 2013 6th International Conference on Computer and Electrical Engineering,N/A,http://www.iccee.org/,"['electrical engineering', 'electrical', 'computer science', 'computer']","Oct 12, 2013 - Oct 13, 2013","Paris, France","Aug 1, 2013","Aug 15, 2013","Aug 30, 2013",
 SGDA  2013 : The 4th International Conference on Serious Games Development and Applications,Serious Games Development and Applications,http://www.sgda-conf.org,"['computer science', 'serious games', 'game development']","Sep 25, 2013 - Sep 27, 2013","Trondheim, Norway","Jun 10, 2013",,"Jun 10, 2013","Apr 30, 2013"
 ICT4LL   2013 : International Conference ICT for Language Learning,N/A,http://conference.pixel-online.net/ICT4LL2013/,"['language learning', 'ICT', 'new technologies', 'language teaching']","Nov 14, 2013 - Nov 15, 2013","Florence, Italy","Sep 5, 2013","Sep 10, 2013","Sep 20, 2013","Sep 9, 2013"
 applsci  2013 : Applied Sciences--Special Issue-Digital Signal Processing and Engineering Applications,N/A,http://www.mdpi.com/journal/applsci/special_issues/engineering-applications,"['engineering', 'signal']",N/A,N/A,"Aug 15, 2013",,,
 IJWCNT  2013 : International Journal of Wireless Communications and Network Technologies (IJWCNT) ISSN 2319 - 6629,N/A,http://warse.org/ijwcnt.htm,"['wireless communications', 'network technologies']",N/A,N/A,"May 20, 2013","May 25, 2013","May 25, 2013",
 ICIDE  2013 : 2013 the 2nd International Conference on Information and Digital Engineering ,N/A,http://www.icide.org/,"['information technology', 'information', 'software engineering', 'engineering']","Oct 26, 2013 - Oct 27, 2013",Hong Kong,"Aug 5, 2013","Aug 30, 2013","Sep 15, 2013",
 CLUSTER  2013 : IEEE CLUSTER 2013 Conference,International Conference on Cluster Computing,http://pti.iu.edu/ieeecluster-2013,"['cluster', 'cloud computing', 'grid computing']","Sep 23, 2013 - Sep 27, 2013","Indianapolis, Indiana","May 18, 2013","Jun 12, 2013",,
 IFAC  2014 : The 19th World Congress of the International Federation of Automatic Control,N/A,http://www.ifac2014.org/,"['signal processing', 'intelligent vehicles']","Aug 24, 2014 - Aug 29, 2014",Cape Town,"Oct 30, 2013","Feb 14, 2014","Mar 31, 2014",
 ICICT  2013 : International Conference on Information and Communication Technology,N/A,http://icict2013.uob.edu.bh/,"['computer science', 'information systems', 'computer engineering', 'data mining']","Nov 5, 2013 - Nov 7, 2013","Manama, Bahrain","Jun 15, 2013","Aug 15, 2013","Aug 31, 2013",
 UNPF  2013 : Call for Papers – PhD Forum – ULOOP/NEMPS Summer School 2013 (UNPF2013),N/A,http://siti.ulusofona.pt/~uloop/summerschool2013/index.php?option=com_content&view=article&id=39&Itemid=23,[],"Jul 4, 2013 - Jul 4, 2013","Lisboa, Portugal","Jun 20, 2013","Jun 30, 2013","Jul 2, 2013",
 CIMGLE  2013 : Troisième conférence internationale pluridisciplinaire,N/A,http://cimgle2013.iut.univ-paris8.fr/,"['logistics', 'AI', 'electrical engineering', 'management']","Nov 13, 2013 - Nov 15, 2013","Montreuil, Temblay-en-France, FRANCE","Jun 30, 2013","Sep 15, 2013","Oct 15, 2013","Apr 10, 2013"
 KSS  2013 : The 14th International Symposium on Knowledge and Systems Science,N/A,http://www.iskss.org/conference/kss2013/,"['knowledge-based systems', 'knowledge creation', 'knowledge discovery', 'social networks & big data']","Oct 25, 2013 - Oct 27, 2013",Ningbo China,"Jul 26, 2013","Aug 26, 2013","Sep 10, 2013",
 WORDS  2013 : 9th International Conference on Words,N/A,http://www.math.utu.fi/projects/words13/,"['combinatorics', 'words']","Sep 16, 2013 - Sep 20, 2013","Turku, Finland","Apr 15, 2013","May 20, 2013","Jun 21, 2013",
" MultiClust  2013 : 4th Workshop on Multiple Clusterings, Multi-view Data, and Multi-source Knowledge-driven Clustering",N/A,http://cs.au.dk/multiclust2013,"['data mining', 'KDD', 'clustering']","Aug 11, 2013 - Aug 11, 2013","Chicago, IL","May 28, 2013","Jun 25, 2013","Jul 2, 2013",
 ESN@INCoS  2013 : International Workshop on Evolution of Social Networks at INCoS 2013,N/A,http://dap.vsb.cz/esn2013/,"['social networks', 'data mining', 'evolution', 'dynamics']","Sep 9, 2013 - Sep 11, 2013","Xian, China","May 1, 2013","May 30, 2013","Jun 30, 2013",
 SPIRE  2013 : 20th String Processing and Information Retrieval Symposium,String Processing and Information Retrieval,http://u.cs.biu.ac.il/~porately/spire2013/,"['algorithms', 'combinatorics']","Oct 7, 2013 - Oct 9, 2013","Jerusalem, Israel","May 9, 2013","Jun 25, 2013","Jul 25, 2013",
 BIOKDD-DEXA  2013 : BIOKDD-DEXA'13 : CfP (Extended Deadline),N/A,http://www.dexa.org,"['knowledge discovery', 'data mining', 'bioinformatics']","Aug 26, 2013 - Aug 30, 2013","Prague, Czech Republic","Apr 25, 2013","May 10, 2013","May 20, 2013","Apr 18, 2013"
 Collaboration  2013 : Collaboration,N/A,http://www.jeffersonjournal.org,"['interdisciplinary', 'JOURNAL', 'ONLINE']","Apr 8, 2013 - Nov 4, 2013",University of Virginia,"Nov 4, 2013",,,
" Tomorrow's Ideas, Now  2013 : Undergraduate Research Conference - Kule Institute for Advanced Study (KIAS) UAlberta",N/A,http://www.kias.ualberta.ca/en/KiasConferences.aspx,"['humanities', 'social sciences', 'arts', 'undergraduate']","Aug 16, 2013 - Aug 19, 2013","Edmonton, Alberta, Canada","May 10, 2013","Jun 30, 2013","Jun 30, 2013",
 IIH-MSP-AB  2013 : Advances in Biometrics,N/A,http://bit.kuas.edu.tw/~iihmsp13/,['biometrics'],"Oct 16, 2013 - Oct 18, 2013",Beijing,"Jun 21, 2013","Jul 15, 2013","Aug 10, 2013",
 CA*OS  2013 : CA*OS @ SASO 2013: Workshop on Computationally Adapted  {laws | policies | norms} for self-Organising Systems,N/A,http://www.iis.ee.ic.ac.uk/~dbusquet/CAOS2013,"['agents', 'policies, laws', 'NORMS', 'multi-agent']","Sep 13, 2013 - Sep 13, 2013",Philadelphia,"Jul 11, 2013",,,
 IJWCNT  2013 : International Journal of Wireless Communications and Network Technologies (IJWCNT) ISSN 2319 - 6629,N/A,http://warse.org/ijwcnt.htm,"['wireless communications', 'network technologies']",N/A,N/A,"May 20, 2013","May 25, 2013","May 25, 2013",
 SEGS  2013 : Smart Energy Grid Security Workshop,N/A,https://www.encs.eu/segs2013/,"['smart grid', 'security', 'privacy']","Nov 8, 2013 - Nov 8, 2013","Berlin, Germany","Jul 23, 2013","Aug 15, 2013","Aug 30, 2013",
 MM4CH  2013 : 2nd International Workshop on Multimedia for Cultural Heritage,N/A,http://imagelab.ing.unimore.it/MM4CH2013,"['multimedia', 'cultural heritage', 'digital libraries', 'human machine interaction']","Sep 9, 2013 - Sep 10, 2013","Naples, Italy","Jun 2, 2013","Jun 15, 2013","Jun 25, 2013",
" IJCCN  2013 : International Journal of Computing, Communications and Networking",N/A,http://warse.org/ijccn.htm,"['computing', 'communications', 'networking']",N/A,N/A,"Jun 20, 2013","Jun 25, 2013","Jun 25, 2013",
 IJACST  2013 : International Journal of Advances in Computer Science and Technology,N/A,http://warse.org/ijacst.html,"['computer science', 'technology']",N/A,N/A,"Apr 20, 2013","Apr 25, 2013","Apr 25, 2013",
 ProvSec  2013 : The Seventh International Conference on Provable Security (ProvSec 2013),Provable Security,http://ftmk.utem.edu.my/provsec/,"['security', 'cryptography']","Oct 23, 2013 - Oct 25, 2013","Melaka, Malaysia","May 23, 2013","Jul 23, 2013","Aug 12, 2013",
 Automation  2013 : The 13th International Conference on Automation Technology,N/A,http://auto2013.ksu.edu.tw/,[],"Nov 1, 2013 - Nov 3, 2013",Tainan Taiwan,"Jul 15, 2013","Sep 6, 2013","Oct 7, 2013",
 SENSORNETS  2014 : 3rd International Conference on Sensor Networks,N/A,http://www.sensornets.org,[],"Jan 7, 2014 - Jan 9, 2014",Lisbon,"Jul 30, 2013","Oct 9, 2013","Oct 22, 2013",
" ACM WiNTECH  2013 : [ACM WiNTECH 2013] CALL FOR PAPERS: ACM International Workshop on Wireless Network Testbeds, Experimental Evaluation and Characterization",N/A,http://netcom.it.uc3m.es/wintech2013/index.html,[],"Sep 30, 2013 - Sep 30, 2013","Miami, FL, USA","May 18, 2013","Jun 25, 2013","Jul 7, 2013",
 IJCAI Volunteers  2013 : IJCAI-13 学生志愿者计划,N/A,N/A,[],"Aug 3, 2013 - Aug 9, 2013","Beijing, China","May 4, 2013",,,
 IJETCAS  2013 : International Journal of Emerging Technologies in Computational and Applied Sciences,N/A,http://www.iasir.net,[],N/A,N/A,"May 15, 2013","May 20, 2013","May 31, 2013","May 10, 2013"
 WOER  2013 : Workshop on Open Educational Resources,N/A,http://www.gehu.ac.in,"['computer science', 'workshop', 'open education resources', 'india']","Jun 10, 2013 - Jun 11, 2013","Dehradun, India","Jun 9, 2013","Jun 9, 2013","Jun 9, 2013",
 TSOS  2013 : 4th Workshop on Trustworthy Self-Organizing and Autonomous Systems,N/A,http://tsos.isse.de,"['trust', 'self-organization', 'computer science', 'autonomous systems']","Sep 9, 2013 - Sep 9, 2013","Philadelphia, PA","Jul 11, 2013","Jul 25, 2013","Aug 14, 2013",
 AmI  2013 : Fourth International Joint Conference on Ambient Intelligence: Call for Workshop Proposals,N/A,http://www.ami-13.org/,"['ambient intelligence', 'pervasive computing', 'artificial intelligence']","Dec 3, 2013 - Dec 5, 2013","Dublin, Ireland.","Apr 30, 2013",,,
" Recognise2Interact  2013 : First Workshop on Human Factors and Activity Recognition in Healthcare, Wellness and Assisted Living",N/A,https://sites.google.com/site/recognise2interactworkshop/,"['activity recognition', 'human factors', 'pervasive healthcare', 'assisted living']","Sep 9, 2013 - Sep 9, 2013",Zurich,"May 15, 2013","Jun 3, 2013","Jun 20, 2013",
