Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 EMNLP  2010 : 2010 Conference on Empirical Methods in Natural Language Processing,Empirical Methods in Natural Language Processing,http://www.lsi.upc.edu/events/emnlp2010/,['NLP'],"Oct 9, 2010 - Oct 11, 2010","MIT, Cambridge, MA, USA","Jun 25, 2010","Aug 10, 2010","Sep 10, 2010","Jun 18, 2010"
 SWARCH-DL  2010 : International Workshop on Semantic Web And Reasoning for Cultural Heritage and Digital Libraries                         ,N/A,http://swig.hpclab.ceid.upatras.gr/SWARCH-DL,"['semantic web', 'digital libraries', 'reasoning', 'ontologies']","Sep 22, 2010 - Sep 24, 2010","Pittsburgh, PA, USA","Jun 25, 2010","Jul 7, 2010","Jul 15, 2010",
 EuroSSC  2010 : 5th IEEE European Conference on Smart Sensing and Context,European Conference on Smart Sensing and Context,http://www.esl.fim.uni-passau.de/eurossc2010,"['wsn', 'wireless sensor networks', 'smart sensing', 'distributed systems']","Nov 14, 2010 - Nov 16, 2010","Passau, Germany","Jun 16, 2010","Aug 6, 2010",,
 ICMCE   2010 : 2010 International Conference on Measurement and Control Engineering (ICMCE 2010),N/A,http://www.icmce.org/cfp.htm,"['measurement', 'control engineering']","Nov 16, 2010 - Nov 18, 2010",Chengdu,"Jul 20, 2010","Aug 20, 2010","Sep 5, 2010","Sep 5, 2010"
" WiSARN  2010 : CFP: 2nd International Workshop on Wireless Sensor, Actuator and Robot Networks",N/A,http://www.site.uottawa.ca/~xuli/WiSARN2010-FALL/,[],"Oct 30, 2010 - Nov 1, 2010","Hangzhou, China","Jul 15, 2010","Aug 15, 2010","Aug 30, 2010",
 EICS  2011 : ACM SIGCHI Symposium on Engineering Interactive Computing Systems,Engineering Interactive Computing System,http://eics-conference.org/2011/index.php?content=1,"['interactive systems', 'HCI']","Jun 13, 2011 - Jun 16, 2011","Pisa, Italy","Nov 22, 2010","Jan 21, 2011","Mar 15, 2011",
 CGSI  2011 : Czechoslovak Genealogical Society International 2011 Conference,N/A,http://www.cgsi.org/news/2009/11/26/call-papers-2011,"['genealogy', 'family history']","Oct 26, 2011 - Oct 29, 2011","St. Louis, Missouri","Apr 30, 2010",,,
 SAMLA  2010 : SAMLA Conference,N/A,http://www.samla.gsu.edu/,[],"Nov 5, 2010 - Nov 7, 2010","Atlanta, GA","May 20, 2010",,,
 FGS  2011 : Federation of Genealogical Societies 2011 Conference,N/A,http://www.fgs.org/2011conference/,"['genealogy', 'family history']","Sep 7, 2011 - Sep 10, 2011","Springfield, IL","May 15, 2010","Oct 1, 2010","Apr 1, 2011",
 OGS  2011 : Ontario Genealogical Society 2011 Conference,N/A,http://www.ogs.on.ca/home/conference2011.php,"['genealogy', 'family history']","May 13, 2011 - May 15, 2011","Hamilton, Ontario","May 31, 2010",,,
 OGS  2011 : Ohio Genealogical Society 2011 Conference,N/A,http://www.ogs.org/conference2011/index.php,"['genealogy', 'family history']","Mar 31, 2011 - Apr 3, 2011","Columbus, Ohio","Jun 30, 2010",,,
 OGS  2011 : Ohio Genealogical Society 2011 Conference,N/A,http://www.ogs.org/conference2011/index.php,"['genealogy', 'family history']","Mar 31, 2011 - Apr 3, 2011","Columbus, Ohio","Jun 30, 2010",,,
 SG  2011 : Society of Genealogists 2011 Conference,N/A,http://www.societyofgenealogists.com/society-of-genealogists%E2%80%99-centenary-conference-2011-%E2%80%93-call-for-papers/,"['genealogy', 'family history']","May 7, 2011 - May 7, 2011","London, England","Jul 31, 2010","Aug 1, 2010",,
 FHExpos Pleasanton CA  2010 : Family History Expos Pleasanton CA 2010 Call for Papers,N/A,http://blog.eogn.com/eastmans_online_genealogy/2010/04/family-history-expos-2010-call-for-papers.html,"['genealogy', 'family history']","Oct 8, 2010 - Oct 9, 2010","Pleasanton, California","Jul 15, 2010",,,
 FHExpos Sandy UT  2010 : Family History Expos Sandy UT 2010 Call for Papers,N/A,http://blog.eogn.com/eastmans_online_genealogy/2010/04/family-history-expos-2010-call-for-papers.html,"['genealogy', 'family history']","Aug 27, 2010 - Aug 28, 2010","Sandy, Utah","Jul 1, 2010",,,
 FHExpos Atlanta GA  2010 : Family History Expos Atlanta GA 2010 Call for Papers,N/A,http://blog.eogn.com/eastmans_online_genealogy/2010/04/family-history-expos-2010-call-for-papers.html,"['genealogy', 'family history']","Nov 12, 2010 - Nov 13, 2010","Atlanta, Georgia","Jul 30, 2010",,,
 ICCCE  2010 : International Conference on Chemistry and Chemical Engineering,N/A,http://www.iccce.org/,"['chemistry', 'chemical engineering']","Aug 1, 2010 - Aug 3, 2010","Kyoto, Japan","Jun 1, 2010","Jun 15, 2010","Jul 1, 2010",
 CNMT  2010 : 2nd International Symposium on Computer Network and Multimedia Technology,N/A,http://www.iccnmt.org/,"['networking', 'multimedia']","Dec 24, 2010 - Dec 26, 2010","Wuhan, China","Sep 16, 2010","Oct 1, 2010","Oct 9, 2010",
 FG  2011 : IEEE International Conference on Automatic Face & Gesture Recognition,N/A,http://www.fg2011.org,['pattern recognition'],"Mar 21, 2011 - Mar 24, 2011","Santa Barbara, USA","Oct 13, 2010","Dec 8, 2010","Jan 19, 2011",
 ISIC  2011 : International Symposium on Integrated Circuits,N/A,http://www.isic2011.org/,['integrated circuits'],"Dec 12, 2011 - Dec 14, 2011",Singapore,"Jun 1, 2011","Sep 1, 2011","Oct 30, 2011",
 I-USEr  2010 : International Conference on User Science and Engineering,N/A,http://fskm.uitm.edu.my/iuser2010,[],"Dec 13, 2010 - Dec 14, 2010","Shah Alam, Malaysia","Jul 1, 2010","Aug 1, 2010","Sep 30, 2010",
 ICET  2010 : 6th International Conference on Emerging Technologies 2010,N/A,http://www.ieeeicet.org/,['emerging technologies'],"Oct 18, 2010 - Oct 19, 2010","Islamabad, Pakistan","Jun 28, 2010","Jul 28, 2010","Aug 10, 2010",
" ICMENS   2010 : 2010 6th International Conference on MEMS NANO, and Smart Systems (ICMENS 2010) ","International Conference on MEMS, NANO, and Smart Systems",http://www.ijcee.org/icmens/index.htm,"['MEMS', 'NANO', 'smart systems']","Dec 14, 2010 - Dec 15, 2010",Changsha,"Aug 10, 2010","Sep 10, 2010","Oct 1, 2010","Oct 1, 2010"
 LSDSIR  2010 : The 8th International Workshop on Large-Scale Distributed Systems for Information Retrieval,N/A,http://www.lsdsir.org/,"['information retrieval', 'distributed ir']","Jul 23, 2010 - Jul 23, 2010","Geneva, Switzerland","May 22, 2010","Jun 25, 2010","Jul 5, 2010",
 ICIMT   2010 : 2010 the 2nd International Conference on Information and Multimedia Technology (ICIMT 2010),N/A,N/A,"['multimedia technology', 'information technology']","Dec 28, 2010 - Dec 30, 2010",Hongkong,"Aug 25, 2010","Sep 25, 2010","Oct 15, 2010","Oct 15, 2010"
 IndicU  2010 : IndicThreads.com Conference On Upcoming Technology (2010: Cloud Computing),N/A,http://u10.indicthreads.com/,"['india', 'cloud computing', 'software', 'programming']","Aug 20, 2010 - Aug 21, 2010","Pune, India","May 31, 2010","Jun 15, 2010","May 31, 2010",
 ICSIP   2010 : 2010 International Conference on Signal and Information Processing (ICSIP 2010),N/A,http://www.icsip.org/cfp.htm,"['information proces', 'signal processing']","Dec 14, 2010 - Dec 15, 2010",Changsha,"Aug 20, 2010","Sep 20, 2010","Oct 5, 2010","Oct 5, 2010"
 FG  2010 : The 15th Conference on Formal Grammar,Formal Grammar,http://www.angl.hu-berlin.de/FG10,['NLP'],"Aug 7, 2010 - Aug 8, 2010","Copenhagen, Denmark","Jun 11, 2010","Jul 9, 2010","Jul 23, 2010",
 IITA  2010 : The 4th International Conference on Intelligent Information Technology Application ,N/A,http://iita2010.neuq.edu.cn/index.htm,"['computer', 'information technology', 'electronics', 'automation']","Nov 5, 2010 - Nov 7, 2010",Qinhuangdao,"Jul 15, 2010","Aug 30, 2010","Sep 15, 2010",
 CIARP  2010 : 15th Iberoamerican Congress on Pattern Recognition,Iberoamerican Congress on Pattern Recognition,http://www.ciarp.org/xv/,[],"Nov 8, 2010 - Nov 11, 2010","São Paulo,  Brazil","Jun 7, 2010","Jul 10, 2010","Aug 1, 2010",
 WOMRAD  2010 : Workshop on Music Recommendation and Discovery,N/A,http://womrad.org/2010/,"['recommendation', 'music', 'information retrieval', 'web']","Sep 26, 2010 - Sep 26, 2010","Barcelona, Spain","Aug 23, 2010","Aug 24, 2010","Aug 9, 2010",
 One Voice NJ   2010 : One Voice International Conference and Forum NJ ,N/A,http://www.elementalethics.com,"['education', 'ethics', 'social justice', 'diversity']","May 22, 2010 - May 22, 2010","Ocean Place Hotel, Long Branch, NJ","May 8, 2010","May 15, 2010","May 22, 2010","May 15, 2010"
 One Voice Denver  2010 : One Voice International Conference and Forum Denver ,N/A,http://www.elementalethics.com,"['ethics', 'education', 'diversity', 'ESL']","Jun 11, 2010 - Jun 13, 2010","Curtis hOtel, Denver, CO","Jun 1, 2010","Jun 1, 2010","Jun 11, 2010",
 One Voice NY  2010 : One Voice International Conference and Forum -  New York 2010,N/A,http://www.elementalethics.com,"['ethics', 'education', 'ESL', 'positive change']","Nov 6, 2010 - Nov 6, 2010","New York, NY","Oct 31, 2010","Oct 31, 2010","Nov 6, 2010",
 One Voice San Diego  2010 : One Voice International Conference and Forum San Diego 2010,N/A,http://www.elementalethics.com,"['ethics', 'education', 'ESL', 'diversity']","Dec 17, 2010 - Dec 19, 2010","The Ivy Hotel, San Diego, CA","Dec 12, 2010","Dec 12, 2010","Dec 19, 2010",
 One Voice Collection   2010 : The One Voice International Collection of Scholarly Works,N/A,http://www.elementalethics.com,"['education', 'learning techniques', 'diversity', 'positive change']","May 1, 2010 - Dec 31, 2010",International Publication,"Dec 31, 2010","Dec 31, 2010","Dec 31, 2010",
 One Voice Seattle  2010 : One Voice International Conference and Forum Seattle 2010,N/A,http://www.elementlethics.com,"['ethics', 'education', 'diversity', 'ESL']","Jul 30, 2010 - Aug 1, 2010","Hotel Monaco, Seattle, WA","Jul 15, 2010","Jul 15, 2010","Jul 30, 2010",
 MRC  2010 : Sixth International Workshop Modeling and Reasoning in Context,N/A,http://events.idi.ntnu.no/mrc2010/,"['context', 'ambient intelligence', 'artificial intelligence']","Aug 16, 2009 - Aug 17, 2009","Lisbon, Portugal","May 14, 2009","Jun 7, 2009","Jun 18, 2009",
 VLDL  2010 : Third Workshop on Very Large Digital Libraries,N/A,http://www.delos.info/vldl2010,"['digital libraries', 'scalability', 'interoperability', 'sustainability']","Sep 10, 2010 - Sep 10, 2010","Glasgow, UK","Jul 2, 2010","Jul 25, 2010","Aug 31, 2010",
 NCM  2010 : Sixth International Conference on Networked Computing and Advanced Information Management ,N/A,http://www.aicit.org/ncm,"['high performance it', 'new and recent it issues', 'knowledge, intelligence and se', 'it and logistics, transportati']","Aug 16, 2010 - Aug 18, 2010","Seoul, Korea (South)","May 15, 2010","Jun 10, 2010","Jun 20, 2010",
 BCFIC  2012 : Conference on Future Internet Communications,N/A,http://bcfic.org/,"['future internet', 'communications', 'wireless', 'services']","Apr 25, 2012 - Apr 27, 2012","Vilnius, Lithuania","Feb 7, 2012","Mar 5, 2012","Mar 26, 2012",
 INF-WEBSCI  2010 : INFORMATIK 2010 Workshop on Web Science,N/A,http://www.informatik2010.de/,['web science'],"Sep 28, 2010 - Sep 28, 2010","Leipzig, Germany","May 7, 2010","May 24, 2010","Jun 30, 2010",
 iconcept  2010 : International Conference on computational Engineering Practices & Techniques,N/A,http://iconcept.co.in/,[],"Nov 25, 2010 - Nov 26, 2010","Kuttippuram, Kerala, India","Aug 16, 2010","Sep 15, 2010","Sep 30, 2010",
 MiPo'10|2  2010 : 2. Konferenz zu Mitarbeiterportalen in der Unternehmenspraxis - MiPo'10|2,N/A,http://www.mipo10-2.de,"['social media', 'projektmanagement', 'kooperation', 'organisation']","Jun 16, 2010 - Jun 17, 2010",Aalen,TBD,,,
 SSW  2010 : 1st Int'l Workshop on Semantic Sensor Web,N/A,http://www.ic3k.org/SSW.asp,"['semantic web', 'sensor networks']","Oct 27, 2010 - Oct 28, 2010","Valencia, Spain","Jun 28, 2010","Jul 20, 2010","Jul 30, 2010",
 IWSECO  2010 : International Workshop on Software Ecosystems 2010,N/A,http://www.softwareecosystems.org/workshop/,['software ecosystems'],"Oct 29, 2010 - Oct 29, 2010","Bangkok, Thailand","Jul 16, 2010","Aug 15, 2010","Sep 15, 2010",
 Museum Conference  2010 : 3rd International Conference on the Inclusive Museum ,N/A,http://onmuseums.com/conference-2010/,"['interdisciplinary', 'multidisciplinary', 'museums', 'social sciences']","Jun 29, 2010 - Jul 2, 2010","Istanbul, Turkey",TBD,,,
 P2PStreaming  2010 : ACM Workshop on Advanced Video Streaming Techniques for Peer-to-Peer Networks and Social Networking ,N/A,http://www.p2pstreaming.eu/,"['advanced video streaming', 'peer-to-peer', 'social networks']","Oct 29, 2010 - Oct 29, 2010","Florence, Italy","Jun 10, 2010","Jul 10, 2010","Jul 20, 2010",
 SETOP  2010 : International Workshop on Autonomous and Spontaneous Security,N/A,http://www.infres.enst.fr/wp/setop2010/,"['security', 'autonomous systems', 'trust establishem']","Sep 23, 2010 - Sep 23, 2010","Athens, Greece","Jun 15, 2010","Jul 15, 2010","Aug 15, 2010",
 SETOP  2010 : International Workshop on Autonomous and Spontaneous Security,N/A,http://www.infres.enst.fr/wp/setop2010/,"['security', 'autonomous systems', 'cloud computing', 'trust establishment']","Sep 23, 2010 - Sep 23, 2010","Athens, Greece","Jun 28, 2010","Jul 15, 2010","Aug 15, 2010",
 Mobility in Wireless Sensor Networks  2010 : Special Issue of the Computer Journal in 'Mobility in Wireless Sensor Networks',N/A,http://www.oxfordjournals.org/our_journals/computer_journal/special.html,"['mobility', 'wireless sensor networks', 'actuator networks', 'distributed algorithms']",N/A,N/A,"Nov 30, 2010","Feb 10, 2011","Mar 20, 2011",
 ACSEAC  2012 : 2012 African Conference on Software Engineering and Applied Computing,N/A,http://www.acseac.org/,[],"Sep 24, 2012 - Sep 26, 2012","Gabarone, Botswana","Apr 25, 2012","Jun 4, 2012","Jun 25, 2012",
 WOOT  2010 : 4th USENIX Workshop on Offensive Technologies,N/A,http://www.usenix.org/events/woot10/cfp/,[],"Aug 9, 2010 - Aug 9, 2010","Washington, DC","May 28, 2010","Jun 25, 2010","Jul 12, 2010",
 FAST  2011 : 9th USENIX Conference on File and Storage Technologies,File and Storage Technologies,http://www.usenix.org/events/fast11/cfp/,[],"Feb 15, 2011 - Feb 18, 2011","San Jose, CA","Sep 2, 2010","Nov 8, 2010","Dec 16, 2010",
" Piracy  2010 : Piracy - Eighth Annual Graduate Conference, Department of English, Brandeis University",N/A,http://sites.google.com/site/piracyahoy/,[],"Oct 15, 2010 - Oct 15, 2010","Waltham, MA","Jun 1, 2010",,,
 MJCAI  2010 : 2nd Malaysian Joint Conference on AI,N/A,http://www.mimos.my/mjcai2010,['artificial intelligence'],"Jul 26, 2010 - Jul 30, 2010","Kuching, Sarawak, Malaysia","May 31, 2010","Jun 15, 2010","Jun 30, 2010",
 ICEAE   2010 : 2010 International Conference on Environmental and Agriculture Engineering,N/A,http://www.iceae.org/,"['environmental', 'agriculture engineering']","Aug 1, 2010 - Aug 3, 2010",Kyoto,"Jun 10, 2010","Jun 20, 2010","Jul 5, 2010","Jul 5, 2010"
" SAPMIA  2010 : International Workshop on Social, Adaptive and Personalized Multimedia Interaction and Access",N/A,http://ir.ii.uam.es/sapmia2010/,"['multimedia', 'social networks', 'HCI', 'semantics']","Oct 25, 2010 - Oct 29, 2010","Florence, Italy","Jun 20, 2010","Jul 10, 2010","Jul 18, 2010",
 SBSC  2010 : VII Brazilian Conference on Collaborative Systems and Groupware,N/A,http://www.ufmg.br/swib,"['collaborative system', 'groupware', 'CSCW', 'social computing']","Oct 5, 2010 - Oct 8, 2010","Belo Horizonte, Brazil","May 18, 2010","Jun 20, 2010","Jul 5, 2010",
 SBSC  2010 : Simpósio Brasileiro de Sistemas Colaborativos (deadline extended),N/A,http://www.ufmg.br/swib,"['collaborative system', 'groupware', 'CSCW', 'social computing']","Oct 5, 2010 - Oct 8, 2010",Belo Horizonte,"May 18, 2010","Jun 20, 2010","Jul 5, 2010",
 ICT4LanguageLearning  2010 : International Conference ICT for Language Learning ,N/A,http://www.pixel-online.net/ICT4LL2010,"['language', 'ICT', 'learning', 'teaching']","Nov 11, 2010 - Nov 12, 2010","Florence, Italy","Jun 25, 2010","Jul 9, 2010","Oct 1, 2010",
 MLMDS  2010 : Special Session on Machine Learning Methods for Data Streams,N/A,http://cig.iet.unipi.it/isda2010/files/MLMD.pdf,"['machine learning', 'concept drift', 'artificial intelligence', 'pattern recognition']","Nov 29, 2010 - Dec 1, 2010",Cairo,"Jul 17, 2010","Aug 14, 2010","Sep 15, 2010",
 MICCCAI-MCV  2010 : Workshop on Medical Computer Vision: Recognition Techniques and Applications in Medical Imaging,N/A,http://groups.csail.mit.edu/vision/mcv2010,"['medical image analysis', 'computer vision', 'machine learning', 'object and pattern recognition']","Sep 20, 2010 - Sep 20, 2010",Beijing,"Jun 8, 2010","Jul 5, 2010","Jul 15, 2010",
" SEMCCO  2010 : International Conference On Swarm, Evolutionary and Memetic Computing","Swarm, Evolutionary, and Memetic Computing",http://semcco2010.in/,[],"Dec 16, 2010 - Dec 18, 2010","Chennai, India","Jun 30, 2010","Aug 15, 2010","Dec 5, 2010",
 GRAPH - HOC   2010 : Second Workshop on Applications of Graph Theory in Wireless Ad hoc Networks and Sensor Networks (GRAPH-HOC 10) ,N/A,http://coneco2009.com/graphhoc/graphhoc.html,"['null', 'data gathering algorithms and', 'algorithms for topology contro', 'approximation heuristics for n']","Dec 27, 2010 - Dec 29, 2010",N/A,"Jun 13, 2010","Aug 20, 2010","Sep 20, 2010",
 ICCIC  2010 : 2010 IEEE International Conference on Computational Intelligence and Computing Research,N/A,http://www.itfrindia.org/ICCIC/index.php,"['computational intelligence', 'computer vision', 'intelligent systems & pattern']","Dec 28, 2010 - Dec 29, 2010","Coimbatore, India","Aug 28, 2010","Oct 21, 2010","Oct 29, 2010","Jun 25, 2010"
 MML  2010 : 3rd International Workshop on Machine Learning  and Music,N/A,http://www.dtic.upf.edu/~rramirez/MML10/,"['music', 'machine learning', 'multimedia']","Oct 29, 2010 - Oct 29, 2010","Firenze, Italy","Jun 10, 2010","Jul 10, 2010","Jul 20, 2010",
 RWS   2011 : IEEE Radio and Wireless Symposium,Radio and Wireless Symposium,http://rawcon.org/index.html,"['radio', 'RF']","Jan 16, 2011 - Jan 20, 2011","Phoenix, Arizona, USA.",TBD,,,
 CMTC+DP@CICM  2010 : Content Math Training Camp and Doctoral Programme at CICM 2010,N/A,http://cicm2010.cnam.fr/cmtc,"['mathematics', 'artificial intelligence', 'symbolic computation']","Jul 5, 2010 - Jul 9, 2010","Paris, France","Jun 1, 2010","Jun 8, 2010",,
 BWA  2010 : IEEE Broadband Wireless Access Workshop,N/A,http://www.bwaws.org/,"['broadband', 'wireless']","Dec 6, 2010 - Dec 6, 2010","Miami, USA","Jul 2, 2010","Aug 13, 2010","Aug 31, 2010",
 EFSOI  2010 : IEEE 4th Workshop on Enabling the Future Service-Oriented Internet: Towards Socially-Aware Networks,N/A,http://www.nprg.ncsu.edu/events/EFSOI/workshop10/,[],"Dec 6, 2010 - Dec 6, 2010","Miami, USA","Jul 2, 2010","Aug 13, 2010","Aug 31, 2010",
 ISAC  2010 : 2nd International Symposium on Aware Computing,N/A,http://conf.ncku.edu.tw/isac2010/,['aware computing'],"Nov 1, 2010 - Nov 4, 2010","Tainan, Taiwan","Jul 1, 2010","Aug 1, 2010","Aug 15, 2010",
 ILI Law Review (Journal)  2010 : ILI Law Review (Journal)-Call for Papers,N/A,N/A,[],"Jul 15, 2010 - Jul 15, 2010",New Delhi,TBD,,,
 CSSR  2010 : International Conference on Science and Social Research,N/A,http://www.uitmrmi.org/cssr2010,[],"Dec 5, 2010 - Dec 8, 2010","Kuala Lumpur, Malaysia","May 31, 2010","Jul 8, 2010","Nov 1, 2010",
 Springer Series  2011 : Call for Chapters: Learning Structure and Schemas from Documents,N/A,http://www.marenglenbiba.net/cfc/,"['machine learning', 'data mining', 'information retrieval', 'semantic web']",N/A,N/A,"Oct 30, 2010","Dec 15, 2010","Mar 15, 2011","Jul 20, 2010"
 JNCASI-WMM  2011 : Special Issue of Journal of Network and Computer Applications,N/A,http://www.elsevier.com/locate/jnca ,"['multimedia services', 'emerging wireless networks']",N/A,N/A,"Jul 16, 2010","Oct 15, 2010","Dec 15, 2010",
 computing-conf  2010 : IADIS INTERNATIONAL CONFERENCE APPLIED COMPUTING,N/A,http://www.computing-conf.org/,['computer science'],"Oct 14, 2010 - Oct 16, 2010","Timisoara, Romania","May 28, 2010","Jun 28, 2010","Jul 26, 2010",
 Political Theology Agenda Symposium  2010 : Political Theology Agenda Symposium 2010 (extended deadline),N/A,http://www.political-theology.com/2010/05/political-theology-agenda-workshop-2010.html,"['theology', 'religious studies', 'political theory', 'philosophy']","Aug 18, 2010 - Aug 19, 2010","Geneva, Switzerland","Jul 15, 2010",,,
 Anti-Democracy Agenda Symposium   2010 : Anti-Democracy Agenda Symposium 2010,N/A,http://www.anti-democracy.com/2010/05/anti-democracy-agenda-symposium-2010.html,"['political theory', 'philosophy', 'development studies', 'political science']","Nov 8, 2010 - Nov 10, 2010","Castasegna, Switzerland","Jul 31, 2010",,,
 CLOUDit  2010 : The 1st International Workshop on Cloud Computing and Quality Assurance,N/A,N/A,"['communications', 'information systems', 'cloud computing']","Nov 30, 2010 - Dec 3, 2010","Indianapolis, USA","Jul 15, 2010","Aug 10, 2010","Sep 1, 2010",
 EOOLT  2010 : Workshop on Equation-Based Object-Oriented Languages and Tools ,Equation-Based Object-Oriented Modeling Languages and Tools,http://www.eoolt.org/2010/,"['cyber-physical systems', 'embedded systems', 'modeling', 'software']","Oct 3, 2010 - Oct 5, 2010","Oslo, Norway","Jun 3, 2010","Jul 1, 2010","Sep 10, 2010",
 ICCPM   2010 : 2010 International Conference on Construction and Project Management (ICCPM 2010),N/A,http://www.iccpm.org/cfp.htm,"['construction', 'project management']","Nov 16, 2010 - Nov 18, 2010","Chengdu, China","Jul 15, 2010","Aug 15, 2010","Sep 1, 2010","Sep 1, 2010"
 iccms  2011 : 2011 3rd International Conference on Computer modeling and simulation (iccms 2011),International Conference on Computer Modeling and Simulation,http://www.iccms.org/cfp.htm,"['computer modeling', 'simulation']","Jan 7, 2010 - Jan 9, 2010",Mumbai,"Aug 15, 2010","Sep 15, 2010","Oct 5, 2010","Oct 5, 2010"
" IC4E  2011 : 2011 2nd International Conference on e-Education, e-Business, e-Management and E-Learning (IC4E 2011) ",N/A,http://www.iacsit.org/ic4e/index.htm,"['e-education', 'e-management', 'e-business', 'e-learning ']","Jan 7, 2011 - Jan 9, 2011",Mumbai,"Aug 20, 2010","Sep 20, 2010","Oct 10, 2010","Oct 10, 2010"
 ICCAE  2010 : 2011 3rd International Conference on Computer and Automation Engineering,N/A,http://www.iccae.org/cfp.htm,"['computer and automation', 'engineering']","Jan 21, 2011 - Jan 23, 2011",Chongqing,"Sep 15, 2010","Oct 15, 2010","Nov 1, 2010","Nov 1, 2010"
 edBPM  2010 : 4th International Workshop on Event-Driven Business Process Management,N/A,http://www.bpm2010.org/conference-events/workshops/edbpm10,['databases'],"Sep 13, 2010 - Sep 16, 2010","Hoboken, NJ, US","May 21, 2010",,,
 UXFUL  2010 : International Workshop on Enabling User Experience with future Interactive Learning Systems,N/A,http://sgraf.athabascau.ca/UXFUL2010,['HCI'],"Sep 16, 2010 - Sep 17, 2010","Klagenfurt, Austria","May 20, 2010","Jun 16, 2010","Jul 4, 2010",
 ICE  2010 : Brainshop on Web and Collaborative Technologies for Higher Education,N/A,http://project-icebar.net/events.html,"['web', 'education']","Jul 5, 2010 - Jul 5, 2010","Vienna, Austria","May 15, 2010",,,
 APTEL  2010 : Asia-Pacific Conference on Technology Enhanced Learning 2010,N/A,http://www.aptel.org,[],"Sep 24, 2010 - Sep 26, 2010","Osaka, Japan","May 15, 2010",,,
 DDBP  2010 : Third International Workshop on Dynamic and Declarative Business Processes,N/A,http://www.leduotang.com/sylvain/ddbp,['databases'],"Oct 25, 2010 - Oct 29, 2010","Vitória, Brazil","May 2, 2010",,,
 FPDM  2010 : IEEE Symposium on Foundations and Practice of Data Mining in GrC2010,N/A,http://science.kennesaw.edu/~yxie2/FDM2010,['data mining'],"Aug 14, 2010 - Aug 16, 2010","Silicon Valley, CA, USA","May 1, 2010","May 25, 2010","Jun 10, 2010",
 AIEMPro  2010 : 3rd International Workshop on Automated Information Extraction in Media Production,Automated Information Extraction in Media Production,http://www.crit.rai.it/attivita/AIEMPro10/index.html,"['NLP', 'data mining']","Oct 25, 2010 - Oct 29, 2010","Florence, ITALY","Jun 4, 2010","Jul 5, 2010","Jul 26, 2010",
 SensorKDD  2010 : 4th International Workshop on Knowledge Discovery from Sensor Data,N/A,http://www.ornl.gov/sci/knowledgediscovery/SensorKDD-2010,"['knowledge discovery', 'data mining', 'sensor network']","Jul 25, 2010 - Jul 25, 2010","Washington, DC, USA","May 4, 2010","May 30, 2010",,
 MDASD  2010 : ADBIS 2010 Workshop on Model Driven Approaches in System Development,N/A,http://www.adbis2010.org/workshop-mdasd.php,['software engineering'],"Sep 20, 2010 - Sep 24, 2010","Novi Sad, Serbia","Jun 1, 2010","Jul 1, 2010","Jul 30, 2010",
 PerMedia  2010 : The International Workshop on Pervasive Media,N/A,http://www-nishio.ist.osaka-u.ac.jp/~leishu/workshop/permedia/index.html,"['pervasive computing', 'ubiquitous computing']","Oct 26, 2010 - Oct 29, 2010","Xi'an, China","May 30, 2010","Jul 15, 2010","Jul 30, 2010",
 SRDS-UG Research Posters  2010 : IEEE SRDS 2010 - Undergraduate Research Posters Track,N/A,http://www.scs.ryerson.ca/iwoungan/SRDS2010/CFURPosters.pdf,[],"Nov 1, 2010 - Nov 3, 2010","New Delhi, India","Jul 30, 2010","Aug 25, 2010","Sep 25, 2010",
 SLAML  2010 : Workshop on Managing Systems via Log Analysis and Machine Learning Techniques,N/A,http://www.usenix.org/events/slaml10/cfp/,[],"Oct 2, 2010 - Oct 3, 2010","Vancouver, BC, Canada","Jun 13, 2010","Jul 18, 2010","Aug 19, 2010",
 SENIE  2010 : Semana Nacional de Ingeniería Electrónica,N/A,http://zeus.azc.uam.mx/senie/,"['electronics', 'robotics', 'mechatronics']","Oct 13, 2010 - Oct 15, 2010","Oaxaca, Mexico","Jun 11, 2010","Jul 30, 2010","Aug 20, 2010",
 BizCom  2010 : Business Complexity and the Global Leader Conference,N/A,http://businesscomplexity.com/,"['business', 'complexity', 'innovation', 'leadership']","Oct 17, 2010 - Oct 20, 2010","Boston, MA","Jul 30, 2010",,"Sep 17, 2010",
 WWW  2011 : The Twentieth International WWW Conference,N/A,http://www.www2011india.com/home.html,[],"Mar 28, 2011 - Apr 1, 2011","Hyderabad, India","Oct 29, 2010","Jan 17, 2011",,
 MEEM  2011 : Special issue on Mobile and Ubiquitous Learning Environments on IEEE MEEM,N/A,http://ewh.ieee.org/soc/e/sac/meem/,"['mobile learning', 'education', 'ubiquitous learning']",N/A,N/A,"Jun 30, 2011","Aug 2, 2011","Aug 15, 2011",
 ICSR  2010 : 3rd International Conference on Seismic Retrofitting,N/A,http://icct.ir,"['seismic retrofitting', 'bridge retrofitting', 'lifeline engineering', 'concrete technology']","Oct 20, 2010 - Oct 22, 2010","Tabriz, Iran","Aug 7, 2010","Aug 23, 2010","Sep 23, 2010","May 7, 2010"
